episode_length,explained_variance,grad_norm,policy_entropy,avg_q_retraced,epoch_idx,policy_gradient_bias_correction,avg_q_selected,fps,P09:episode_rewards,frames,q_loss,advantage_norm,PMM:episode_rewards,model_prob_std,P01:episode_rewards,policy_gradient_loss,policy_loss,rollout_prob_std
3324.5833333333335,-7.789365673065186,0.0026623402844110026,2.192673619588216,-0.0026530454323316615,11,0.0,-0.002594681968912482,349,0.0,79200,2.1676108720451262e-05,0.032527029126261674,0.0,0.010503389422471325,0.0,6.0423531724988307e-05,6.0423531724988307e-05,0.010503389329339067
3324.1666666666665,-14.32417761484782,0.0006016145406794485,2.195332320531209,-0.0038673396455124022,12,0.0,-0.00390884365576009,355,0.0,86400,3.3780014485766213e-06,0.007557975337840616,0.0,0.0066773607085148495,0.0,7.137374947584855e-05,7.137374947584855e-05,0.006677360739558935
3324.1666666666665,-74.225923204422,0.0008271737051221734,2.195032819112142,-0.0030434590764343737,13,0.0,-0.003087621748757859,359,0.0,93600,4.877171657824419e-06,0.0061248009675182406,0.0,0.007152405489856998,0.0,7.96923367791654e-05,7.96923367791654e-05,0.007152405443290869
3324.1666666666665,-12.024150482813518,0.000315698025704173,2.1954806884129843,-0.0036459264966348806,14,0.0,-0.0036587551624203724,364,0.0,100800,4.5336182784202115e-07,0.0046363637006531155,0.0,0.006517956809451182,0.0,7.650144475519482e-05,7.650144475519482e-05,0.006517956778407097
3324.1666666666665,-17.026885668436687,0.002258190562639879,2.1927127997080484,-0.0021364686739010117,15,0.0,-0.002111733788236355,368,0.0,108000,1.7201026016285443e-05,0.0305214280456615,0.0,0.010511598022033771,0.0,3.839188423171436e-05,3.839188423171436e-05,0.010511597882335385
3324.1666666666665,-26.77614192167918,0.0006869576360528739,2.193865656852722,-0.0033576412708498536,16,0.0,-0.003410082124173641,372,0.0,115200,4.025660538549876e-06,0.009656794702944655,0.0,0.009008389711380006,0.0,7.567387434619377e-05,7.567387434619377e-05,0.00900838968033592
3324.3888888888887,-8.318589825232824,0.0019418000128521523,2.1927526242865456,-0.0024204624942245167,17,-6.548822426882198e-07,-0.0024537207186868825,374,0.0,122400,1.3982390738355042e-05,0.027821055286072403,0.0,0.010436778700030926,0.0,4.846688305191391e-05,4.781200069159139e-05,0.014004920915079612
3324.3888888888887,-13.363820856727619,0.0008917284541937208,2.194120757901479,-0.0025659169941782095,18,-2.8980105507522034e-06,-0.0025610194346656844,368,0.0,129600,3.4241435613249522e-06,0.013923794946377042,0.0,0.008723751999358965,0.0,5.5414194988220064e-05,5.25161844491719e-05,0.020658203192294215
3324.3888888888887,-33.030837552225776,0.0006689163718542998,2.19433767672569,-0.002260745019515208,19,-2.877295606597367e-06,-0.0022885012417839514,364,0.0,136800,2.3110335614771507e-06,0.011082698358580865,0.0,0.008419996566963307,0.0,4.973757462275825e-05,4.686027913971018e-05,0.0187376590135936
3324.3888888888887,-6.802331549894242,0.0007208072896113869,2.194512945650116,-0.001756808367610488,20,-1.1472966305156375e-06,-0.001795550843881857,361,0.0,144000,2.4385300367204614e-06,0.012140638940433589,0.0,0.008159048650358316,0.0,3.6293284061867235e-05,3.5145987600813795e-05,0.018733076579602704
3324.3888888888887,-8.062033712144881,0.0005823108358706905,2.1948364483174827,-0.0013022080070795568,21,-1.1879179470221227e-06,-0.001313231783629846,357,0.0,151200,1.968946934083655e-06,0.011284286161505392,0.0,0.007664189533282456,0.0,2.5939353656126296e-05,2.475143581019467e-05,0.017707569518640255
3324.3888888888887,-7.960554487005113,0.0005729861242517303,2.1947871264862635,-0.0008647320831126613,22,-2.0122204106591264e-06,-0.0008813588575151424,353,0.0,158400,1.979165360037228e-06,0.011610715943781312,0.0,0.007740955576004964,0.0,1.870426138461808e-05,1.669204093093954e-05,0.019015002608343604
3324.125,-10.371400056285834,0.00043452669231122204,2.194363074264829,-0.00045871270323115545,23,-3.375267695140886e-07,-0.00048040477587227347,351,0.0,165600,1.2978740264415192e-06,0.008413225082665492,0.0,0.008395461809424751,0.0,1.0857856731394213e-05,1.0520329851796565e-05,0.01618718773849732
3324.125,-46.10444464267475,0.00034733128273672806,2.1939650966336712,-7.878478777129015e-05,24,7.524122408700147e-07,-9.100441115610284e-05,349,0.0,172800,8.002368476007754e-07,0.0070494865246330946,0.0,0.00896126311122986,0.0,-3.5295055630890475e-06,-2.7770933423499845e-06,0.01812379409585949
3324.125,-18.579715467512877,0.0003498226771311096,2.1929923430074267,0.0003347682965162184,25,-7.242856013981837e-10,0.0003367047699522948,346,0.0,180000,8.239765415815723e-07,0.007207912809021069,0.0,0.010218994924411978,0.0,-9.437890677072096e-06,-9.438615015310259e-06,0.01716378896338937
3324.125,-7.576160931385385,0.0004301013793025202,2.1922691432540375,0.00038863817267536426,26,1.3616175869572297e-06,0.0003831924903711033,344,0.0,187200,1.2151952466927655e-06,0.009539358309622874,0.0,0.011064360770963566,0.0,-5.036339417021252e-06,-3.6747218467991366e-06,0.017169307172335387
3324.125,-15.928703531398975,0.00031875720663820044,2.1918161230175586,0.0007182434935273022,27,-3.4016667838774307e-07,0.0007040413335660502,341,0.0,194400,6.917709848207134e-07,0.006911252011897945,0.0,0.01157948784862778,0.0,-1.2157061708321826e-05,-1.2497228317479024e-05,0.018307010688025642
3324.2,-10.044571108950509,0.0003727999635461976,2.1920946624543935,0.0006398271409633461,28,-6.299594148584916e-07,0.0006462538198210826,338,0.0,201600,8.912226823952463e-07,0.008037289481719546,0.0,0.011290758101580043,0.0,-1.352234860507545e-05,-1.415230789462832e-05,0.016185938087698543
3324.2,-19.867495378501832,0.0002145660162084167,2.1928135346420223,0.0005064051920577648,29,-4.435528029669889e-07,0.0005062005591129752,338,0.0,208800,4.1332846765326035e-07,0.0050553800313147285,0.0,0.01049491311364349,0.0,-1.1216447735153322e-05,-1.1660000558241077e-05,0.016960101380929467
3324.2,-181.3110893156478,0.00024331306983655765,2.1929591759802802,0.0004628813095522765,30,-1.2428192627589906e-07,0.0004599080494669757,336,0.0,216000,4.771181644364223e-07,0.005597917228595217,0.0,0.010310416111572294,0.0,-1.1481219778871357e-05,-1.160550172098088e-05,0.017190168034236026
3324.2,-7.07820310158647,0.00025263401371383823,2.192687859491352,0.0004994782351724383,31,7.657086341968146e-07,0.0005063747469946051,335,0.0,223200,5.440037719015588e-07,0.0060930159567393494,0.0,0.010626271891973451,0.0,-1.1218475815982072e-05,-1.0452767157653793e-05,0.014183709510994475
3324.2,-9.193385762064546,0.0002698105720034452,2.1921704961793136,0.0005033631017497062,32,-1.3259513522294735e-06,0.0004990348096295733,334,0.0,230400,5.680924971057273e-07,0.006446875305304293,0.0,0.011210089635052203,0.0,-9.53704998903038e-06,-1.0863001285714581e-05,0.014253694875247127
3324.2,-8.780276792147173,0.00027063897187441647,2.19232025534703,0.00034850165200142234,33,5.765282485733243e-08,0.00035999281212514774,333,0.0,237600,5.33133133808617e-07,0.006196110855145321,0.0,0.011043842721609742,0.0,-7.14440274241066e-06,-7.086749938963973e-06,0.017197786406453742
3324.3611111111113,-21.25989583060855,0.00022949051617930552,2.1919340888059957,0.0002916678883875696,34,1.2905903572304727e-07,0.00029848329797334765,331,0.0,244800,4.4596856950250247e-07,0.005335516623303838,0.0,0.011467315479509393,0.0,-7.787516435105643e-06,-7.658457356246354e-06,0.017350093000001773
3324.3611111111113,-260.86647183431523,0.00020528433776133344,2.1916354491786345,0.0003135843316271175,35,4.0245210673220977e-07,0.00031896284900843365,331,0.0,252000,3.4735372504823314e-07,0.004668657567309556,0.0,0.011790754913781133,0.0,-6.9697138236452225e-06,-6.567261691417217e-06,0.016931835807571634
3324.3611111111113,-63.51400934974353,0.00017799673115422075,2.1910341824898647,0.00033254178255216207,36,2.9570156093992157e-07,0.00033449272445039473,330,0.0,259200,2.867521038534147e-07,0.004384210746437829,0.0,0.01241024266865607,0.0,-9.126851527290522e-06,-8.831149952957924e-06,0.01517390932891488
3324.3611111111113,-7.602804144575311,0.00025820106212763794,2.191188327850717,0.0002722560476493615,37,-2.51411384084115e-07,0.0002735212893041002,329,0.0,266400,4.929852575692406e-07,0.006093715349577914,0.0,0.012244477345477817,0.0,-6.241530773462266e-06,-6.492942175254531e-06,0.016138144492035298
3324.3611111111113,-16.47213354585663,0.000196071848570566,2.1907927147673547,0.0003638164436473282,38,-8.354184962606736e-07,0.00036469498221921394,329,0.0,273600,3.0454155535836866e-07,0.004371527982509212,0.0,0.01263074391942826,0.0,-7.582571997807489e-06,-8.417990498199837e-06,0.016976323742074546
3324.3690476190477,-8.982846082070518,0.0002524048518718145,2.190679493092355,0.00034186498760275765,39,1.2023247264281167e-06,0.00034624087366706046,328,0.0,280800,4.969993476843995e-07,0.0058924464280680116,0.0,0.012739082349811696,0.0,-9.919660251646578e-06,-8.717335459710372e-06,0.016290224039786687
3324.3690476190477,-32.86985105258132,0.00016309680878526928,2.190499525098574,0.0002609368232093864,40,-1.101668614985952e-08,0.000267661879914822,327,0.0,288000,2.502505389081504e-07,0.003908267769625199,0.0,0.012914313972846323,0.0,-6.422332725953034e-06,-6.433349434772591e-06,0.015989816769151875
3324.3690476190477,-410.4173973930954,0.00017699137949753614,2.1900977615893833,0.0002700515645670104,41,2.405627144668564e-07,0.00027370624883727427,327,0.0,295200,2.4461999945434236e-07,0.0037864562764403074,0.0,0.013296559991896467,0.0,-6.45461390769851e-06,-6.214051224808134e-06,0.01813079800858364
3324.3690476190477,-8.384669303963424,0.00018290726104879215,2.189978399305117,0.00020407456623163528,42,-3.9525895857086615e-07,0.00020216766844381587,326,0.0,302400,3.032673468304571e-07,0.004414673505533271,0.0,0.013414744288542323,0.0,-5.521194711976837e-06,-5.9164536754895476e-06,0.01704072594581044
3324.3690476190477,-8.739072963932836,0.00021297107155421837,2.1898600237867822,0.00030219522976550106,43,-3.054042719151656e-07,0.0002909946911785526,326,0.0,309600,3.917088843419824e-07,0.005190269240399065,0.0,0.013531098990435048,0.0,-6.301484817398853e-06,-6.6068890605366605e-06,0.015719645320901046
3324.3690476190477,-8.099396246917664,0.0001978677378416678,2.189580581415267,0.00036954087543967444,44,-9.884522839120183e-07,0.0003752050008014998,326,0.0,316800,3.50122974839044e-07,0.004890910809730744,0.0,0.013785726560486686,0.0,-9.506362080295666e-06,-1.0494814378734053e-05,0.01458687988509025
3324.2708333333335,-21.027613364085948,0.00019569972568151374,2.189338276193886,0.00034866322097995274,45,9.280342647519693e-07,0.0003509077684380856,325,0.0,324000,3.357230489818659e-07,0.0046564766208368824,0.0,0.014003296066457454,0.0,-7.803254691087098e-06,-6.875220408617331e-06,0.01657102220901165
3324.2708333333335,-308.25016929692697,0.00015206821105892784,2.1895864291985827,0.00031858182863375294,46,-1.3938582856844734e-06,0.00031960213682309376,325,0.0,331200,2.0924326280874215e-07,0.0036221272419583875,0.0,0.013784779142255761,0.0,-5.947793409753496e-06,-7.341651688688801e-06,0.018340234679487786
3324.2708333333335,-99.19723405902951,0.0001577199516580715,2.1899324486059544,0.00026494951489203466,47,-2.4152302400469814e-07,0.00026457437953935107,324,0.0,338400,2.0324512425172415e-07,0.0036986956199941286,0.0,0.013466531900090301,0.0,-5.810579040085295e-06,-6.052102058421087e-06,0.015202586483052416
3324.2708333333335,-6.7609729434040196,0.00022419717066484503,2.1896387382170626,0.00020693676900329237,48,-1.5121189748659705e-09,0.00021720477626460937,324,0.0,345600,3.401670245498844e-07,0.005179207536677759,0.0,0.013723487921325448,0.0,-4.106056149092667e-06,-4.107568259338855e-06,0.01600937245644252
3324.2708333333335,-8.846045340256603,0.00016931157624840704,2.188988056035785,0.00025033692427442846,49,2.2315882543120057e-07,0.00025512985043914493,323,0.0,352800,2.4312070584753634e-07,0.004018961215872787,0.0,0.014294823884297415,0.0,-5.463548084286578e-06,-5.240389267907135e-06,0.015595018813180938
3324.44,-7.581044588107911,0.0002315088909053091,2.1881187055981353,0.0002691528401988936,50,9.052183815728292e-07,0.00026647303260673766,323,0.0,360000,3.901346376074012e-07,0.0054970813870807884,0.0,0.015025237802423477,0.0,-6.334624342794686e-06,-5.429405986222811e-06,0.015228624501975162
3324.44,-31.956790053468296,0.0001332995456308407,2.1878554256241047,0.00028308878734561343,51,-4.6230215606988434e-07,0.00029052648965637826,323,0.0,367200,1.7073050099154837e-07,0.003222358975343371,0.0,0.015242059470931347,0.0,-6.265070893073689e-06,-6.727373034922603e-06,0.016985451218335227
3324.44,-458.83071727526567,0.00013897599968760936,2.1884078892892003,0.0001449956632987903,52,-9.8843368323967e-07,0.00015309033754115577,323,0.0,374400,1.7263921915279147e-07,0.003365070436783075,0.0,0.014793710263418873,0.0,-3.097129769369225e-06,-4.085563457275991e-06,0.01658878257406984
3324.44,-7.076818210048248,0.00014266738121686352,2.1884266874055096,5.164749728176084e-05,53,1.5204203275549906e-07,5.050365166645924e-05,322,0.0,381600,1.8647544517034643e-07,0.0036371593903527385,0.0,0.01477811456446506,0.0,-2.753653126827042e-06,-2.601611063608625e-06,0.01454825154019402
3324.44,-7.061580509470884,0.00016918772619643256,2.1877956484045304,8.393168013193278e-05,54,-5.838536920810796e-07,9.029921390117397e-05,321,0.0,388800,2.443988484157596e-07,0.00441689562807956,0.0,0.015287812309039058,0.0,-1.2634887793939033e-06,-1.847342462816136e-06,0.016216875016984954
3324.44,-9.924053130772553,0.0001579957340519336,2.187927612475675,3.413649760603422e-05,55,-4.384085775302254e-08,3.568277255258502e-05,321,0.0,396000,2.0353776170212325e-07,0.003762011765491264,0.0,0.015181778150766517,0.0,-1.2591737851034147e-06,-1.3030146772161514e-06,0.017396519618810384
3324.56,-12.693598242771055,0.00018154311128880068,2.1873780922094985,1.1143786893690897e-05,56,6.386898809764384e-07,1.3752294572758916e-05,321,0.0,403200,2.660407356380382e-07,0.004321094127091264,0.0,0.015630362886595466,0.0,-1.2680188319960503e-07,5.1188798033752e-07,0.016857158308626996
3324.56,-181.90131755384817,0.0001348910602426908,2.186929850906291,2.178280112397496e-05,57,1.1422691078579343e-07,2.1461060290656107e-05,320,0.0,410400,1.5910771751960622e-07,0.0031826360614196883,0.0,0.01599240742318293,0.0,-2.814850660841133e-07,-1.6725812834727429e-07,0.016797182871270234
3324.56,-133.00647196633474,0.00012663082538106775,2.1862927175514284,5.734354727669669e-05,58,-3.185237103992078e-07,5.905177718802176e-05,320,0.0,417600,1.525846776054582e-07,0.0031861092306904276,0.0,0.01647752667082444,0.0,-1.7822101638762274e-06,-2.1007339183367677e-06,0.016185191850554906
3324.56,-7.994185328622344,0.00014761667064421244,2.186413909871742,6.26046990754473e-05,59,-5.70355996493397e-07,5.5664077418774246e-05,320,0.0,424800,2.1675242020342875e-07,0.003931107193420372,0.0,0.016384437423835076,0.0,-1.5735878177570724e-06,-2.1439438521891282e-06,0.01597719998631094
3324.56,-8.443051046517791,0.00014663383301477724,2.1864281313728404,0.00020908002928191936,60,-7.037278739887176e-07,0.00020756198970099717,320,0.0,432000,1.7656486889250484e-07,0.0036209531523779754,0.0,0.016364498230870123,0.0,-5.3249752862100525e-06,-6.028703140126408e-06,0.016026844730916083
3324.73,-7.8708997540436085,0.00019078373755408785,2.186178860790515,0.00023774602479803702,61,2.8218012151723963e-07,0.0002323799329396886,320,0.0,439200,2.9599451586791555e-07,0.004892772370057794,0.0,0.01655550593335339,0.0,-5.708285973449624e-06,-5.426105832283811e-06,0.01509794404566357
3324.73,-28.113371587096065,0.00013997771209072463,2.1865349408432286,0.00017517221628300374,62,-1.0956601268836897e-06,0.0001825292864775711,319,0.0,446400,1.559661789716626e-07,0.0032047692299015124,0.0,0.01627746411811107,0.0,-3.4046710522348117e-06,-4.500331191385608e-06,0.016359344907647008
3324.73,-237.67566969001103,0.00011935937380523525,2.186436777143251,0.0001069469289735232,63,2.602656859942325e-07,0.00010625209050821076,319,0.0,453600,1.3085229860230404e-07,0.0028725986357872784,0.0,0.016353810598541584,0.0,-4.265545676759901e-06,-4.005279971816359e-06,0.015736881868122884
3324.73,-8.31047455055373,0.00012245932663047885,2.186183251981382,0.00013423015876296197,64,2.0406366841969949e-07,0.00013173797035294406,319,0.0,460800,1.373106836215228e-07,0.0030608237020526394,0.0,0.016548227743373778,0.0,-3.172006495090472e-06,-2.9679428388227453e-06,0.01530595271891259
3324.73,-8.952466533776942,0.0001597727278330758,2.1857078206349936,0.00016479360478168203,65,5.186553506524914e-08,0.00016922280744048685,319,0.0,468000,2.3601394849028624e-07,0.004201360719963165,0.0,0.016901482083790362,0.0,-4.298550178590168e-06,-4.246684679343322e-06,0.016630730537707528
3324.73,-9.431513606965858,0.0001455852581582674,2.1861750026764692,0.00010200315368767826,66,-1.0012998921307443e-06,0.00010354347989156909,318,0.0,475200,1.801002021817065e-07,0.003664808094072214,0.0,0.016556970115095652,0.0,-8.151749223635083e-07,-1.8164748448999428e-06,0.01722430113311266
3324.73,-14.20289087480969,0.0001606927371945264,2.1874431276889075,-2.798301821947855e-05,67,-4.556036382889297e-07,-3.407383289755664e-05,318,0.0,482400,2.209625341329531e-07,0.0038592488866780756,0.0,0.015588074957966687,0.0,1.5412315202770596e-06,1.0856278570012741e-06,0.015671346572316475
3324.73,-170.31777430038605,0.00010376373401258264,2.1874967918320305,2.706101891609099e-05,68,-1.3688480777092978e-07,2.825985538668156e-05,318,0.0,489600,1.1280524354204872e-07,0.0026398295453150026,0.0,0.015541174409334503,0.0,-4.264721796405393e-07,-5.633570211532262e-07,0.01696411167360133
3324.73,-144.97191671206176,0.00011239860650183072,2.1876809716522834,1.0587508708387604e-06,69,-2.867075133479423e-07,-1.553732168085475e-07,317,0.0,496800,1.0563817219535833e-07,0.00275823352458135,0.0,0.015397313209396158,0.0,5.214474838579102e-07,2.3473999927122296e-07,0.01598181793581562
3324.73,-7.408913606291725,0.00012549939451790887,2.1878461372536955,-3.153392616398971e-05,70,-5.2124851442838315e-08,-3.437468054424469e-05,317,0.0,504000,1.4079850652860642e-07,0.0032673385357796813,0.0,0.015269474885956182,0.0,-6.682089619128644e-07,-7.20333825081373e-07,0.017251004394225125
3324.73,-8.019487951388435,0.00012044960516479748,2.1876934620974557,-2.47011811182307e-05,71,1.865300675484873e-08,-2.1773399380074967e-05,317,0.0,511200,1.3713671698315429e-07,0.003243071355998201,0.0,0.015393428247503288,0.0,1.5208572828019297e-06,1.5395102471215876e-06,0.016544835534286758
3324.66,-7.837736672207161,0.00016696536093556362,2.186777240611889,7.804560792359788e-05,72,1.8335326273317603e-06,7.626018841316789e-05,317,0.0,518400,2.392683530732047e-07,0.0042764415383755,0.0,0.016102081030883172,0.0,-3.6367790985688994e-06,-1.8032464378355448e-06,0.01614240592725023
3324.64,-14.161693846249074,9.8157560155687e-05,2.186074422257287,0.00018731668429599647,73,2.526427534788926e-07,0.00018721477808232147,316,0.0,525600,9.908658121179078e-08,0.0025692084953001407,0.0,0.01663006194529651,0.0,-4.434218866500201e-06,-4.18157613185163e-06,0.016883339023441767
3324.64,-109.75427888887269,0.00010708318826784574,2.1856965018769423,0.00022526797241765063,74,-1.9899706290177902e-07,0.0002274186810941573,316,0.0,532800,1.1517366173433562e-07,0.0027634204221017146,0.0,0.01690464560344086,0.0,-6.206823732294761e-06,-6.4058207546269935e-06,0.01665768079193575
3324.64,-13.531656920569283,9.87712174305863e-05,2.1859627835523514,0.00020115462326228024,75,-2.3088364075633856e-08,0.0002014781066310885,316,0.0,540000,1.0292770445978771e-07,0.002704717975921662,0.0,0.016709430629372714,0.0,-4.54287329911134e-06,-4.565961641343987e-06,0.01565129569835133
3324.64,-9.362040403147855,0.00013209273022225584,2.1859943256838608,0.0001065925157502169,76,-2.9097199600117415e-07,0.00010718248017530675,316,0.0,547200,1.6437380050089823e-07,0.003402599771020096,0.0,0.016694011249476007,0.0,-8.4166440997443e-07,-1.1326363965826238e-06,0.0156616709909461
3324.64,-8.462013100297364,0.00010504305682188464,2.1863756309362943,7.479358156700906e-06,77,2.0339884772420254e-07,1.0358655628345757e-05,316,0.0,554400,1.1206649693749206e-07,0.0027670188831658503,0.0,0.016414583321936706,0.0,-1.3678152690216708e-06,-1.1644164126636457e-06,0.01656788495881729
3324.58,-10.564580573789659,0.000135898423017821,2.185431094179078,8.970805635760557e-05,78,1.2616506498420667e-06,8.499815511418957e-05,316,0.0,561600,1.851191584950662e-07,0.0036038220753667593,0.0,0.017108655394690617,0.0,-3.014967358985986e-06,-1.753316684537746e-06,0.01789302540791502
3324.58,-103.62975396238622,9.98646374377517e-05,2.185666794622386,9.33490160868031e-05,79,-6.461936143115634e-07,9.322999375057715e-05,316,0.0,568800,9.667172000062214e-08,0.002431051857158174,0.0,0.016933502120645868,0.0,-1.2313017857923205e-06,-1.8774953875397545e-06,0.01645333223489591
3324.58,-244.71530571830334,0.00010128342203828907,2.1854708457560768,0.0001028166749400226,80,3.343665618435597e-07,0.0001037624890836418,316,0.0,576000,9.83683257968111e-08,0.002525712018382629,0.0,0.017073637134341336,0.0,-2.124496838618709e-06,-1.7901302564578097e-06,0.017371984516447853
3324.58,-8.609458446565759,0.00011517964476252259,2.1854970184362754,7.755190026794856e-05,81,1.285795173427591e-07,7.889961688500046e-05,316,0.0,583200,1.2975813996369592e-07,0.003043408281035169,0.0,0.017048926969408674,0.0,-1.690620686616683e-06,-1.5620411549013053e-06,0.01619795447524647
3324.58,-9.886231660748285,0.00011543627153832954,2.1852159985379567,6.630740682614112e-05,82,6.994474394762476e-07,7.078059205934464e-05,316,0.0,590400,1.2765743316427929e-07,0.003000726470902644,0.0,0.017244546849886695,0.0,-2.137347901102504e-06,-1.4379004854534047e-06,0.01646770017155047
3324.58,-7.40362814157212,0.00013531523857341133,2.185024414475346,7.293620139622367e-05,83,3.6385359179354294e-07,7.257032345578907e-05,315,0.0,597600,1.7484036716510337e-07,0.0036996008489512512,0.0,0.017376416350182673,0.0,-1.7840559993193417e-06,-1.4202023955275716e-06,0.016329271453604088
3324.44,-13.358075042628737,9.487985490608678e-05,2.184875420833391,0.00016836031637568443,84,2.937585045879854e-07,0.0001664000801761249,315,0.0,604800,9.186772682675541e-08,0.0024652626142528666,0.0,0.017473729175377498,0.0,-4.2682855665697735e-06,-3.974527089162115e-06,0.01630252575512887
3324.44,-95.34270097978532,0.00010372735657531061,2.184527134696643,0.00020186288386563926,85,-4.2698835332803534e-08,0.00020033829444357596,315,0.0,612000,1.0187863105149646e-07,0.002685728569036973,0.0,0.01771578772008301,0.0,-3.888069438805327e-06,-3.930768301794316e-06,0.015445873902608008
3324.44,-26.87343757280024,8.901043583994624e-05,2.183907937695626,0.00027550165224383185,86,3.2210050966855125e-07,0.000276720839730375,315,0.0,619200,8.131730272293481e-08,0.002331160997542128,0.0,0.018136679592117677,0.0,-6.456600366388311e-06,-6.134499875445586e-06,0.015131698160823355
3324.44,-9.072752029129438,0.00013635518457083966,2.1840101808971832,0.00023609899718206767,87,-3.461844149702714e-07,0.00023715039072057053,315,0.0,626400,1.5811377786407593e-07,0.003581149221334647,0.0,0.01807522906256574,0.0,-5.682572872466827e-06,-6.028757288858186e-06,0.014925898535339722
3324.44,-10.42478655372347,0.0001070448860789944,2.1839896823394866,0.00017600317025310704,88,-2.5602828653490853e-07,0.00018166635165153632,315,0.0,633600,1.042567649817381e-07,0.0027429491775789456,0.0,0.018086969667956945,0.0,-5.0709806083608955e-06,-5.32700883797682e-06,0.014825094530122384
3324.61,-9.433895190884828,0.00013326191637519767,2.1837325122116735,0.00012019473099186413,89,-2.155197026140651e-07,0.00012232411579572258,315,0.0,640800,1.5870553853113123e-07,0.0034454988461528617,0.0,0.018257332568022387,0.0,-3.2825813678633104e-06,-3.4981010757894824e-06,0.014905411584140172
3324.61,-26.368344907717617,9.275369525025226e-05,2.1839279166410153,7.91802317060934e-05,90,2.0421813618386933e-07,8.405705450076746e-05,315,0.0,648000,8.500182337566732e-08,0.0024343532142406606,0.0,0.018124908269107513,0.0,-1.773573370506992e-06,-1.5693552199716464e-06,0.015109372340084939
3324.61,-76.57091302521589,8.582674484314073e-05,2.184006979096503,7.521816054221697e-05,91,-1.383523422107035e-07,7.258435770330584e-05,315,0.0,655200,8.287629606030801e-08,0.0024466628991560726,0.0,0.018073204731294985,0.0,-1.5303670450663015e-06,-1.668719392898268e-06,0.015023097688082012
3324.61,-9.920156009052164,9.792648397468324e-05,2.1839091751657462,0.00011323325267384793,92,5.49983067789912e-07,0.00011149707945075231,315,0.0,662400,9.875623821986406e-08,0.002632082258639106,0.0,0.018139901802278854,0.0,-2.1287565207859166e-06,-1.5787734402749872e-06,0.015205265948507029
